Date,Spotify_Ad-supported,Spotify_Premium
Apr-60,0.00053837184615385,0.00081129169230769
May-60,0.00053837184615385,0.00081129169230769
Jun-60,0.00053837184615385,0.00081129169230769
Jul-60,0.00053837184615385,0.00081129169230769
Aug-60,0.00053837184615385,0.00081129169230769
Sep-60,0.00053837184615385,0.00081129169230769
Oct-60,0.00053837184615385,0.00081129169230769
Nov-60,0.00053837184615385,0.00081129169230769
Dec-60,0.00053837184615385,0.00081129169230769
Jan-61,0.00053837184615385,0.00081129169230769
Feb-61,0.00053837184615385,0.00081129169230769
Mar-61,0.00053837184615385,0.00081129169230769
Apr-61,0.00053837184615385,0.00081129169230769
May-61,0.00053837184615385,0.00081129169230769
Jun-61,0.00053837184615385,0.00081129169230769
Jul-61,0.00053837184615385,0.00081129169230769
Aug-61,0.00053837184615385,0.00081129169230769
Sep-61,0.00053837184615385,0.00081129169230769
Oct-61,0.00053837184615385,0.00081129169230769
Nov-61,0.00053837184615385,0.00081129169230769
Dec-61,0.00053837184615385,0.00081129169230769
Jan-62,0.00053837184615385,0.00081129169230769
Feb-62,0.00053837184615385,0.00081129169230769
Mar-62,0.00053837184615385,0.00081129169230769
Apr-62,0.00053837184615385,0.00081129169230769
May-62,0.00053837184615385,0.00081129169230769
Jun-62,0.00053837184615385,0.00081129169230769
Jul-62,0.00053837184615385,0.00081129169230769
Aug-62,0.00053837184615385,0.00081129169230769
Sep-62,0.00053837184615385,0.00081129169230769
Oct-62,0.00053837184615385,0.00081129169230769
Nov-62,0.00053837184615385,0.00081129169230769
Dec-62,0.00053837184615385,0.00081129169230769
Jan-63,0.00053837184615385,0.00081129169230769
Feb-63,0.00053837184615385,0.00081129169230769
Mar-63,0.00053837184615385,0.00081129169230769
